Date,Product,Units_Sold,Revenue
2022-12-11,Monitor,6,686.37
2022-08-11,Smartphone,10,1541.48
2022-02-26,Monitor,5,194.27
2022-10-21,Monitor,14,671.28
2022-05-13,Smartphone,7,191.37
2022-12-04,Tablet,7,728.87
2022-10-19,Laptop,2,173.22
2022-12-10,Printer,2,1797.62
2022-07-24,Tablet,2,1661.79
2022-04-29,Printer,5,249.21
2022-09-10,Printer,8,1941.71
2022-03-26,Tablet,5,1273.15
2022-07-04,Monitor,9,506.52
2022-08-13,Tablet,9,982.77
2022-05-28,Printer,13,613.31
2022-10-07,Tablet,8,801.58
2022-08-15,Smartphone,12,860.64
2022-10-13,Monitor,4,487.13
2022-10-11,Monitor,6,870.57
2022-06-30,Printer,15,814.14
2022-04-19,Monitor,12,243.08
2022-05-15,Printer,4,1308.76
2022-10-18,Smartphone,14,1930.7
2022-10-17,Printer,10,1578.11
2022-04-13,Smartphone,8,1783.08
2022-07-20,Smartphone,9,102.63
2022-04-27,Monitor,1,1979.23
2022-11-28,Monitor,17,1347.0
2022-11-06,Printer,16,1491.86
2022-01-29,Printer,4,223.75
2022-01-27,Monitor,8,1492.53
2022-01-13,Printer,16,392.52
2022-02-11,Tablet,17,1029.07
2022-08-12,Printer,8,1694.22
2022-01-21,Tablet,6,1854.56
2022-05-16,Printer,15,351.92
2022-11-22,Tablet,8,1220.34
2022-08-09,Smartphone,15,1759.96
2022-05-25,Laptop,13,1788.09
2022-01-10,Printer,11,971.35
2022-08-13,Printer,4,1089.06
2022-05-21,Smartphone,9,1659.66
2022-04-16,Monitor,14,182.85
2022-09-25,Monitor,1,1264.37
2022-07-13,Monitor,13,1867.55
2022-05-08,Smartphone,14,1146.33
2022-08-01,Laptop,12,508.82
2022-05-31,Monitor,1,1715.09
2022-06-29,Monitor,4,915.58
2022-11-13,Printer,11,714.76
2022-01-26,Smartphone,12,495.61
2022-01-15,Smartphone,9,199.29
2022-01-22,Tablet,1,1071.59
2022-12-11,Printer,11,1029.41
2022-03-06,Tablet,2,522.3
2022-09-08,Tablet,4,824.79
2022-01-21,Laptop,7,656.59
2022-08-21,Monitor,11,865.54
2022-01-16,Smartphone,5,1639.03
2022-09-29,Tablet,16,167.64
2022-07-24,Printer,8,1359.68
2022-10-25,Smartphone,6,1370.21
2022-06-09,Monitor,2,542.15
2022-02-10,Smartphone,3,251.61
2022-04-18,Laptop,9,1415.05
2022-05-05,Monitor,10,947.84
2022-06-01,Monitor,9,1605.12
2022-01-13,Smartphone,5,1173.61
2022-07-22,Printer,15,890.96
2022-03-20,Tablet,10,731.48
2022-02-11,Tablet,4,1105.47
2022-06-18,Tablet,9,668.45
2022-09-06,Smartphone,12,1580.12
2022-05-01,Printer,8,1156.38
2022-09-29,Smartphone,15,625.86
2022-10-27,Tablet,8,816.94
2022-07-28,Tablet,6,1280.12
2022-06-07,Tablet,11,1134.56
2022-05-01,Printer,7,149.94
2022-08-15,Laptop,13,115.43
2022-01-24,Tablet,12,190.92
2022-08-18,Tablet,16,956.29
2022-01-26,Printer,11,573.22
2022-02-27,Smartphone,3,1767.68
2022-09-22,Monitor,16,881.63
2022-05-06,Monitor,6,216.36
2022-10-02,Printer,17,152.52
2022-01-28,Laptop,3,1363.74
2022-10-28,Smartphone,17,1363.97
2022-05-08,Tablet,15,420.73
2022-04-04,Smartphone,5,719.29
2022-07-10,Laptop,9,935.88
2022-09-29,Tablet,12,618.0
2022-01-05,Printer,3,686.52
2022-06-06,Printer,10,530.41
2022-02-21,Tablet,16,1560.12
2022-08-31,Tablet,6,1594.24
2022-05-31,Printer,18,1843.76
2022-09-19,Laptop,16,1961.83
2022-11-01,Laptop,14,1689.65
2022-03-21,Printer,6,909.27
2022-07-02,Smartphone,8,397.9
2022-12-20,Laptop,14,166.37
2022-04-17,Laptop,13,642.79
2022-06-03,Laptop,13,243.62
2022-10-20,Monitor,4,292.82
2022-07-24,Monitor,14,667.01
2022-04-26,Tablet,8,779.42
2022-01-17,Laptop,6,498.52
2022-10-15,Monitor,2,1121.04
2022-06-05,Laptop,6,219.01
2022-01-25,Laptop,4,223.18
2022-10-05,Tablet,12,1578.44
2022-11-13,Printer,19,676.24
2022-05-06,Printer,4,1824.84
2022-10-27,Laptop,9,1809.3
2022-12-24,Tablet,9,896.93
2022-10-03,Monitor,12,896.0
2022-12-31,Smartphone,9,1224.98
2022-06-27,Tablet,16,592.76
2022-12-10,Laptop,13,116.82
2022-02-16,Printer,1,267.34
2022-07-19,Monitor,9,820.76
2022-02-20,Tablet,17,1066.3
2022-10-22,Printer,12,1929.05
2022-09-27,Tablet,18,1552.43
2022-07-16,Smartphone,7,391.09
2022-01-21,Tablet,16,1607.48
2022-05-23,Smartphone,16,985.31
2022-09-05,Monitor,19,1211.51
2022-12-22,Laptop,5,1079.08
2022-12-19,Laptop,17,1442.39
2022-01-01,Smartphone,13,972.35
2022-12-31,Monitor,7,455.88
2022-12-04,Tablet,9,1258.71
2022-10-01,Tablet,18,768.55
2022-08-29,Monitor,18,1072.9
2022-02-27,Smartphone,6,1098.46
2022-05-06,Smartphone,7,1342.41
2022-11-25,Laptop,18,888.56
2022-02-21,Laptop,16,1255.16
2022-08-11,Monitor,6,614.35
2022-10-29,Tablet,3,711.37
2022-12-29,Printer,18,671.06
2022-09-26,Smartphone,6,712.4
2022-04-06,Monitor,7,558.96
2022-09-30,Printer,16,1293.2
2022-11-19,Monitor,15,1773.53
2022-03-02,Tablet,1,1975.16
2022-11-17,Printer,18,1366.88
2022-06-30,Smartphone,8,930.42
2022-05-13,Monitor,1,1693.84
2022-03-30,Monitor,18,846.54
2022-06-22,Laptop,15,322.45
2022-11-08,Tablet,9,1189.34
2022-01-05,Monitor,12,704.4
2022-12-23,Smartphone,12,490.28
2022-12-09,Printer,13,1340.44
2022-07-23,Laptop,19,988.54
2022-06-11,Printer,19,1128.18
2022-03-02,Printer,1,1761.55
2022-07-09,Laptop,10,958.18
2022-11-21,Monitor,15,303.66
2022-03-04,Tablet,16,1857.83
2022-02-13,Tablet,18,1074.12
2022-08-27,Printer,2,1647.84
2022-01-28,Printer,4,600.26
2022-07-17,Tablet,19,1118.48
2022-09-26,Smartphone,12,1583.19
2022-06-20,Smartphone,4,355.68
2022-01-30,Printer,3,1355.53
2022-06-03,Tablet,6,1295.24
2022-07-28,Laptop,9,1185.18
2022-03-04,Monitor,19,101.28
2022-11-25,Laptop,9,1656.56
2022-02-26,Smartphone,3,1711.36
2022-11-16,Smartphone,2,1051.64
2022-07-27,Smartphone,19,1495.22
2022-11-04,Printer,10,1128.46
2022-03-04,Printer,4,523.13
2022-09-05,Laptop,12,356.01
2022-05-21,Laptop,11,806.84
2022-04-03,Laptop,6,1222.5
2022-04-17,Smartphone,4,1319.81
2022-12-31,Monitor,6,1026.55
2022-03-29,Monitor,1,1309.73
2022-10-28,Tablet,18,226.95
2022-04-18,Tablet,10,789.12
2022-02-15,Smartphone,7,347.02
2022-03-18,Tablet,4,1561.14
2022-08-05,Monitor,16,941.09
2022-06-18,Printer,14,1524.4
2022-10-29,Smartphone,18,791.45
2022-05-09,Printer,3,876.66
2022-07-20,Tablet,13,314.2
2022-07-15,Printer,14,140.41
2022-12-14,Laptop,10,1021.58
2022-09-25,Smartphone,1,141.9
2022-03-29,Smartphone,7,700.01
2022-09-10,Tablet,15,1393.8
2022-08-26,Monitor,19,1218.2
2022-03-14,Printer,16,881.53
2022-12-24,Printer,18,633.06
2022-12-21,Printer,17,1785.9
2022-06-10,Printer,13,397.67
2022-02-27,Tablet,1,460.62
2022-10-18,Printer,9,1739.38
2022-12-06,Laptop,14,210.72
2022-03-07,Printer,16,287.23
2022-01-26,Laptop,18,860.56
2022-10-25,Printer,8,688.04
2022-03-18,Monitor,15,842.71
2022-10-13,Printer,19,619.46
2022-02-05,Smartphone,7,131.88
2022-01-19,Printer,9,669.25
2022-10-05,Monitor,10,934.54
2022-11-17,Printer,11,1137.9
2022-11-09,Monitor,19,1397.38
2022-09-24,Laptop,17,1485.68
2022-10-09,Tablet,2,1932.82
2022-01-19,Tablet,6,964.0
2022-12-05,Laptop,4,499.04
2022-05-20,Printer,5,1387.71
2022-03-08,Smartphone,9,261.85
2022-11-08,Smartphone,19,943.97
2022-01-18,Monitor,16,1872.14
2022-09-18,Printer,7,1859.3
2022-04-22,Monitor,8,370.98
2022-04-25,Printer,14,1389.11
2022-06-15,Printer,5,1620.7
2022-03-08,Printer,15,1851.83
2022-09-12,Smartphone,7,1231.95
2022-03-11,Monitor,18,1311.37
2022-11-04,Laptop,9,130.77
2022-07-22,Laptop,19,342.61
2022-05-07,Tablet,9,351.97
2022-11-17,Smartphone,4,1018.29
2022-03-21,Laptop,13,1775.32
2022-06-25,Laptop,14,584.64
2022-04-23,Monitor,18,981.66
2022-04-21,Tablet,16,1361.95
2022-11-05,Monitor,2,1609.17
2022-05-17,Smartphone,14,1599.94
2022-05-13,Monitor,10,319.03
2022-11-24,Printer,7,1910.82
2022-07-08,Monitor,9,1523.36
2022-10-04,Smartphone,3,1881.21
2022-08-13,Tablet,18,240.94
2022-04-13,Monitor,1,339.62
2022-04-17,Laptop,12,1842.12
2022-03-04,Smartphone,15,891.54
2022-09-02,Laptop,13,1329.04
2022-06-22,Monitor,6,1519.09
2022-11-29,Tablet,19,651.94
2022-11-27,Tablet,12,101.61
2022-07-29,Monitor,5,1953.03
2022-07-10,Smartphone,17,1909.51
2022-06-07,Printer,12,1720.21
2022-11-15,Monitor,8,660.47
2022-08-13,Monitor,16,303.9
2022-06-21,Tablet,11,1188.39
2022-11-19,Monitor,11,429.43
2022-02-05,Monitor,14,913.32
2022-05-14,Tablet,7,928.74
2022-02-06,Tablet,12,678.73
2022-04-03,Smartphone,12,1629.04
2022-03-16,Laptop,3,1374.45
2022-09-01,Monitor,11,447.95
2022-07-02,Printer,2,155.85
2022-07-24,Printer,3,313.32
2022-07-06,Monitor,15,405.43
2022-06-15,Monitor,7,552.69
2022-04-25,Tablet,13,1694.18
2022-07-26,Smartphone,18,1817.74
2022-09-02,Smartphone,19,156.83
2022-11-29,Tablet,17,1285.88
2022-06-10,Printer,4,1077.35
2022-01-13,Laptop,3,117.27
2022-10-21,Printer,15,1796.57
2022-08-24,Printer,3,1067.43
2022-09-30,Laptop,8,1584.85
2022-04-24,Laptop,8,270.1
2022-06-01,Smartphone,7,1133.16
2022-01-26,Laptop,5,1387.61
2022-06-17,Tablet,11,1984.24
2022-02-01,Laptop,18,950.26
2022-08-09,Printer,4,307.77
2022-07-25,Tablet,10,1806.45
2022-12-08,Laptop,9,1125.36
2022-04-08,Smartphone,12,1824.98
2022-04-01,Smartphone,15,1490.85
2022-08-02,Printer,2,1360.94
2022-07-07,Monitor,9,1748.51
2022-02-26,Printer,14,1682.45
2022-04-17,Laptop,14,591.45
2022-07-14,Printer,9,471.58
2022-01-22,Tablet,6,1839.31
2022-07-05,Printer,17,1662.13
2022-03-26,Smartphone,2,1263.53
2022-03-21,Tablet,14,1416.48
2022-11-25,Smartphone,15,868.3
2022-03-18,Printer,12,336.54
2022-11-26,Laptop,10,692.35
2022-12-07,Printer,18,452.96
2022-06-26,Tablet,10,113.02
2022-06-23,Smartphone,2,1630.67
2022-03-23,Printer,12,1291.76
2022-01-21,Laptop,6,1452.36
2022-06-28,Laptop,8,418.27
2022-11-26,Monitor,5,1342.63
2022-08-13,Laptop,6,234.82
2022-09-22,Printer,4,833.57
2022-09-26,Laptop,19,1381.44
2022-09-08,Laptop,19,1535.46
2022-09-30,Tablet,13,376.97
2022-12-09,Laptop,4,743.25
2022-09-29,Printer,12,1997.49
2022-10-07,Laptop,6,1359.95
2022-08-11,Smartphone,18,1107.46
2022-03-16,Monitor,1,1642.91
2022-05-31,Monitor,5,674.39
2022-12-25,Tablet,17,1079.29
2022-12-08,Printer,17,1398.59
2022-04-15,Printer,9,193.97
2022-02-11,Tablet,13,737.18
2022-06-25,Monitor,16,519.7
2022-09-02,Smartphone,8,420.78
2022-09-10,Monitor,7,1132.83
2022-10-01,Monitor,10,1231.0
2022-11-30,Smartphone,6,1815.36
2022-04-02,Monitor,7,1826.43
2022-01-11,Laptop,12,1318.1
2022-06-01,Printer,17,229.82
2022-07-08,Monitor,6,104.44
2022-06-13,Smartphone,14,1049.5
2022-05-06,Printer,13,1049.2
2022-07-30,Printer,5,1785.04
2022-04-07,Monitor,13,1461.76
2022-11-05,Monitor,19,881.94
2022-12-05,Monitor,9,727.24
2022-02-16,Tablet,15,187.3
2022-11-04,Printer,9,1856.95
2022-08-12,Tablet,1,1526.72
2022-02-26,Monitor,12,845.61
2022-03-16,Smartphone,14,228.89
2022-09-11,Monitor,17,1896.26
2022-05-31,Monitor,10,1911.83
2022-02-28,Laptop,3,317.32
2022-11-21,Laptop,4,1823.45
2022-03-27,Printer,1,1404.48
2022-06-19,Printer,9,1507.7
2022-05-26,Printer,18,926.47
2022-11-23,Tablet,17,899.2
2022-02-02,Printer,11,763.01
2022-01-03,Laptop,18,900.67
2022-10-11,Printer,8,1197.55
2022-09-14,Monitor,1,459.96
2022-05-06,Laptop,11,1265.15
2022-04-23,Tablet,5,434.48
2022-10-30,Tablet,13,461.23
2022-10-20,Printer,9,1149.87
2022-12-08,Tablet,11,483.91
2022-02-17,Tablet,6,1374.22
2022-12-30,Laptop,10,1229.02
2022-10-02,Printer,11,1804.22
2022-07-14,Printer,11,1898.62
2022-12-05,Monitor,11,123.29
2022-08-13,Printer,12,840.85
2022-08-01,Printer,3,1924.53
2022-11-17,Laptop,19,424.9
2022-10-09,Monitor,7,1507.2
2022-05-18,Monitor,14,1583.34
2022-12-21,Printer,9,1203.94
2022-11-29,Smartphone,6,1069.39
2022-03-11,Monitor,18,108.33
2022-10-26,Printer,5,1590.2
2022-03-11,Printer,11,1933.59
2022-07-27,Laptop,9,1536.33
2022-07-19,Monitor,4,849.08
2022-02-28,Monitor,8,901.54
2022-09-16,Smartphone,13,613.94
2022-12-07,Printer,6,1236.22
2022-12-17,Monitor,17,1316.09
2022-11-30,Tablet,15,405.81
2022-12-23,Monitor,9,1065.1
2022-12-05,Printer,3,945.87
2022-06-14,Tablet,2,1723.19
2022-09-02,Smartphone,3,1518.34
2022-03-25,Tablet,4,1232.94
2022-11-05,Laptop,11,1173.3
2022-04-24,Tablet,13,1548.53
2022-08-22,Tablet,14,1793.08
2022-09-19,Tablet,9,887.12
2022-06-21,Printer,14,691.38
2022-01-18,Smartphone,3,845.72
2022-08-23,Tablet,19,1272.77
2022-11-06,Laptop,3,1631.82
2022-06-06,Monitor,8,789.62
2022-07-30,Tablet,11,565.45
2022-10-08,Monitor,10,1493.09
2022-11-15,Monitor,13,632.55
2022-07-15,Monitor,1,1461.73
2022-04-25,Tablet,19,1118.27
2022-06-09,Printer,12,1153.52
2022-06-04,Tablet,6,1150.08
2022-02-20,Tablet,10,1350.03
2022-10-11,Printer,6,1488.19
2022-03-14,Smartphone,19,1389.74
2022-11-24,Printer,16,120.22
2022-12-07,Tablet,12,1375.36
2022-04-20,Tablet,2,1753.97
2022-10-13,Printer,1,1357.39
2022-08-09,Laptop,10,1557.75
2022-01-09,Printer,16,798.54
2022-03-23,Monitor,6,1929.36
2022-11-16,Printer,11,1398.15
2022-10-21,Laptop,4,526.54
2022-01-22,Monitor,17,584.02
2022-04-09,Tablet,10,509.27
2022-06-19,Smartphone,15,979.87
2022-07-09,Printer,15,466.74
2022-04-16,Printer,13,1514.46
2022-11-16,Printer,16,118.69
2022-09-22,Printer,10,605.9
2022-12-17,Laptop,1,228.99
2022-06-17,Monitor,18,739.13
2022-12-10,Laptop,2,116.4
2022-04-23,Smartphone,17,1269.8
2022-11-24,Laptop,5,773.65
2022-11-02,Printer,11,794.51
2022-05-28,Smartphone,13,943.6
2022-12-03,Smartphone,16,1717.44
2022-08-08,Smartphone,15,453.67
2022-02-02,Tablet,11,1809.57
2022-08-08,Laptop,1,1812.62
2022-11-15,Smartphone,4,1416.64
2022-07-04,Monitor,7,1891.9
2022-07-12,Smartphone,19,222.01
2022-12-27,Monitor,19,884.31
2022-06-29,Laptop,3,255.02
2022-12-21,Monitor,14,115.57
2022-01-06,Laptop,3,1951.43
2022-01-09,Laptop,19,510.77
2022-12-23,Printer,14,364.43
2022-03-02,Printer,2,310.19
2022-06-12,Tablet,13,1242.01
2022-04-09,Printer,5,1110.26
2022-05-28,Monitor,17,245.93
2022-02-27,Smartphone,2,1164.54
2022-08-03,Laptop,12,729.65
2022-11-12,Printer,2,1440.76
2022-07-01,Laptop,18,147.63
2022-02-04,Monitor,7,611.55
2022-10-30,Printer,15,1140.33
2022-02-15,Printer,18,951.39
2022-03-28,Smartphone,2,805.12
2022-01-04,Smartphone,18,1983.53
2022-09-23,Printer,12,1539.0
2022-04-17,Laptop,1,1141.05
2022-03-16,Monitor,5,982.2
2022-02-09,Monitor,17,113.15
2022-05-07,Smartphone,13,1598.78
2022-07-02,Laptop,10,220.17
2022-04-29,Laptop,13,1448.28
2022-03-14,Tablet,2,1725.12
2022-02-09,Tablet,16,654.35
2022-07-23,Tablet,4,598.15
2022-04-06,Monitor,13,1777.98
2022-10-06,Monitor,11,1370.0
2022-05-23,Printer,14,874.71
2022-04-25,Printer,9,385.58
2022-05-13,Monitor,3,571.84
2022-06-17,Laptop,6,767.57
2022-09-02,Laptop,4,230.2
2022-10-04,Smartphone,17,1105.75
2022-09-16,Tablet,16,1558.83
2022-02-15,Smartphone,9,1393.29
2022-12-12,Monitor,9,1834.66
2022-12-01,Laptop,19,409.9
2022-08-25,Laptop,16,1457.92
2022-02-22,Printer,6,1598.91
2022-05-28,Laptop,14,1237.82
2022-07-06,Monitor,17,688.0
2022-01-21,Tablet,6,1376.13
2022-03-31,Smartphone,11,1347.88
2022-08-21,Laptop,2,1107.37
2022-08-03,Laptop,16,340.82
2022-02-20,Monitor,18,1565.37
2022-06-02,Monitor,5,1095.11
2022-11-20,Monitor,12,811.48
2022-04-26,Printer,19,1382.81
2022-08-02,Laptop,14,1867.46
2022-12-05,Smartphone,19,1690.05
2022-12-17,Smartphone,14,352.23
2022-05-17,Smartphone,16,1019.31
2022-10-12,Printer,11,457.33
2022-03-12,Tablet,17,778.91
2022-09-02,Printer,3,296.37
2022-02-07,Laptop,12,1230.41
2022-08-04,Printer,1,770.87
2022-05-07,Monitor,6,1222.04
2022-03-13,Smartphone,5,1701.59
2022-08-14,Laptop,13,1547.56
2022-11-11,Laptop,6,909.78
2022-10-11,Laptop,11,444.71
2022-10-29,Laptop,4,1109.16
2022-09-03,Tablet,3,950.05
2022-03-12,Printer,10,1873.95
2022-07-14,Laptop,18,1945.42
2022-02-07,Tablet,10,1859.03
2022-04-27,Printer,19,298.15
2022-08-26,Printer,11,1562.57
2022-12-30,Tablet,10,639.24
2022-07-23,Monitor,16,1594.18
2022-12-17,Monitor,6,1190.53
2022-11-15,Laptop,9,349.92
2022-12-25,Tablet,16,1614.84
2022-01-05,Tablet,9,1076.2
2022-06-06,Monitor,1,803.23
2022-04-17,Tablet,6,447.6
2022-08-16,Tablet,9,519.93
2022-05-22,Laptop,10,1331.92
2022-11-10,Laptop,10,1571.94
2022-06-21,Tablet,12,1023.28
2022-05-26,Smartphone,9,291.05
2022-01-07,Smartphone,3,1798.06
2022-12-09,Tablet,12,1063.9
2022-12-19,Monitor,17,152.86
2022-10-28,Laptop,13,474.28
2022-01-16,Smartphone,12,897.37
2022-11-16,Laptop,1,1656.23
2022-02-06,Tablet,8,1282.45
2022-06-02,Laptop,1,210.27
2022-09-22,Smartphone,1,1409.17
2022-07-02,Tablet,5,486.4
2022-06-05,Tablet,3,869.46
2022-05-17,Tablet,14,189.83
2022-03-31,Laptop,13,1983.39
2022-08-06,Monitor,1,1428.45
2022-11-26,Smartphone,7,701.98
2022-07-05,Printer,1,733.29
2022-07-28,Smartphone,11,1662.65
2022-02-20,Smartphone,18,1192.48
2022-10-15,Printer,3,1303.43
2022-03-29,Smartphone,1,913.68
2022-05-16,Tablet,16,1362.96
2022-06-07,Tablet,15,1819.67
2022-10-09,Laptop,8,1910.58
2022-06-04,Printer,1,310.81
2022-08-08,Tablet,7,195.07
2022-06-16,Printer,9,990.26
2022-11-18,Tablet,13,1130.29
2022-06-28,Smartphone,19,1831.83
2022-11-25,Printer,10,527.19
2022-02-19,Tablet,1,787.66
2022-10-28,Monitor,2,1087.96
2022-03-28,Printer,19,1107.55
2022-02-02,Printer,16,124.95
2022-10-02,Monitor,9,1174.3
2022-05-21,Printer,15,1410.93
2022-07-25,Laptop,7,1019.92
2022-08-12,Smartphone,19,422.7
2022-04-23,Smartphone,6,1080.18
2022-10-05,Tablet,6,859.3
2022-12-19,Laptop,10,636.34
2022-01-05,Monitor,19,234.31
2022-07-31,Monitor,14,1483.62
2022-09-13,Smartphone,8,674.84
2022-11-30,Monitor,3,1132.81
2022-01-30,Smartphone,1,1243.18
2022-12-13,Laptop,3,573.8
2022-03-23,Laptop,5,840.89
2022-08-24,Laptop,6,1191.78
2022-12-10,Tablet,18,215.72
2022-12-27,Monitor,3,1911.43
2022-11-19,Tablet,7,1584.71
2022-09-10,Printer,13,484.92
2022-04-28,Monitor,11,306.34
2022-01-30,Printer,15,520.03
2022-04-21,Laptop,1,1560.93
2022-09-11,Tablet,6,266.02
2022-07-18,Tablet,15,696.45
2022-10-22,Smartphone,2,1770.41
2022-12-08,Laptop,10,1384.63
2022-10-24,Smartphone,1,1832.57
2022-10-14,Laptop,15,1953.28
2022-09-01,Smartphone,12,421.62
2022-08-09,Tablet,14,1648.44
2022-06-05,Tablet,15,1621.46
2022-08-24,Smartphone,15,191.47
2022-11-16,Smartphone,17,654.45
2022-01-19,Monitor,19,579.11
2022-08-03,Tablet,3,1875.51
2022-04-24,Printer,14,1372.58
2022-07-19,Printer,16,567.27
2022-01-25,Laptop,14,395.0
2022-05-01,Monitor,2,803.14
2022-08-18,Smartphone,8,1918.14
2022-04-09,Printer,1,777.21
2022-12-12,Laptop,13,1893.88
2022-01-03,Tablet,8,1499.3
2022-09-18,Tablet,1,1053.23
2022-09-11,Printer,10,476.49
2022-01-20,Laptop,1,358.39
2022-07-23,Tablet,10,1275.96
2022-10-21,Laptop,2,500.43
2022-12-23,Tablet,8,384.81
2022-05-08,Tablet,15,452.34
2022-12-24,Tablet,10,1833.25
2022-10-19,Smartphone,2,437.34
2022-06-23,Smartphone,7,1476.5
2022-08-09,Laptop,9,845.33
2022-12-21,Tablet,14,180.1
2022-02-06,Laptop,3,1499.81
2022-11-06,Printer,16,1908.09
2022-05-29,Tablet,19,1638.44
2022-04-02,Tablet,10,243.59
2022-03-11,Laptop,1,1785.48
2022-03-25,Laptop,7,1040.01
2022-07-24,Printer,13,1570.12
2022-09-24,Printer,12,1791.02
2022-03-29,Laptop,18,1196.04
2022-09-09,Smartphone,19,614.0
2022-07-30,Monitor,2,1045.39
2022-12-09,Printer,4,1001.27
2022-01-31,Monitor,1,285.45
2022-12-23,Printer,10,1720.6
2022-11-12,Printer,1,1169.81
2022-03-02,Printer,9,536.39
2022-03-08,Printer,16,728.16
2022-08-14,Smartphone,8,283.81
2022-12-01,Smartphone,12,1724.03
2022-11-23,Monitor,4,1385.87
2022-03-08,Laptop,6,1055.82
2022-05-08,Monitor,17,787.46
2022-04-21,Smartphone,9,473.98
2022-09-29,Smartphone,11,1662.3
2022-10-28,Tablet,19,832.17
2022-02-03,Tablet,14,1058.28
2022-07-31,Printer,18,346.61
2022-10-27,Tablet,1,1235.56
2022-05-05,Laptop,2,113.33
2022-04-13,Monitor,11,1118.54
2022-07-25,Monitor,13,1691.25
2022-04-30,Smartphone,8,370.95
2022-06-19,Monitor,16,453.86
2022-02-04,Laptop,19,1161.87
2022-11-27,Tablet,2,1511.42
2022-09-03,Tablet,8,245.98
2022-12-06,Laptop,11,1140.31
2022-11-05,Tablet,11,183.89
2022-02-27,Printer,9,897.01
2022-11-02,Monitor,17,945.67
2022-05-21,Tablet,4,979.56
2022-04-21,Monitor,7,135.09
2022-06-12,Laptop,18,240.31
2022-04-21,Tablet,12,1678.14
2022-06-01,Printer,18,1952.2
2022-03-06,Printer,7,601.08
2022-04-16,Laptop,6,1356.29
2022-08-04,Printer,8,214.19
2022-04-01,Laptop,16,915.54
2022-01-26,Printer,9,714.06
2022-06-06,Tablet,13,1294.33
2022-03-13,Monitor,7,1555.57
2022-02-13,Monitor,11,448.83
2022-03-31,Smartphone,1,1398.73
2022-05-13,Monitor,8,1870.77
2022-06-10,Printer,5,1588.67
2022-08-20,Smartphone,16,1608.3
2022-09-18,Smartphone,5,427.16
2022-04-21,Tablet,3,1720.24
2022-06-13,Tablet,6,297.21
2022-03-18,Tablet,11,1163.22
2022-07-28,Printer,9,655.42
2022-01-13,Printer,12,1134.48
2022-02-27,Printer,5,1980.07
2022-12-10,Monitor,7,1678.05
2022-02-05,Laptop,13,159.82
2022-01-25,Tablet,14,1725.29
2022-02-03,Smartphone,14,1668.87
2022-05-20,Smartphone,1,1364.03
2022-10-02,Smartphone,15,384.75
2022-12-28,Laptop,3,1222.05
2022-08-10,Printer,11,1256.27
2022-02-06,Printer,11,140.2
2022-12-29,Printer,5,558.41
2022-05-09,Smartphone,17,827.29
2022-11-12,Laptop,16,1686.97
2022-11-19,Monitor,19,681.92
2022-08-06,Laptop,10,1022.78
2022-12-01,Laptop,19,1078.73
2022-09-05,Tablet,13,968.81
2022-04-21,Monitor,17,450.2
2022-10-31,Laptop,1,236.95
2022-08-08,Monitor,11,290.73
2022-07-15,Laptop,2,1097.79
2022-05-27,Monitor,7,273.18
2022-12-10,Monitor,2,1210.16
2022-02-09,Monitor,8,1469.87
2022-05-14,Tablet,1,924.46
2022-12-18,Printer,3,210.35
2022-07-10,Laptop,8,390.55
2022-06-12,Tablet,3,506.09
2022-03-02,Laptop,16,276.15
2022-01-05,Laptop,4,288.89
2022-02-06,Smartphone,7,1371.48
2022-08-05,Smartphone,12,102.54
2022-08-13,Tablet,9,1501.96
2022-08-04,Laptop,17,225.33
2022-05-19,Tablet,7,481.29
2022-04-16,Printer,1,128.22
2022-04-09,Printer,9,1398.38
2022-06-17,Smartphone,11,1958.71
2022-09-21,Smartphone,7,1266.98
2022-03-28,Tablet,19,1876.9
2022-03-25,Printer,16,471.54
2022-08-12,Printer,2,417.55
2022-01-11,Tablet,7,898.83
2022-11-23,Printer,3,720.24
2022-07-05,Smartphone,11,1737.18
2022-12-16,Tablet,9,1965.05
2022-08-19,Monitor,5,172.97
2022-05-21,Monitor,14,332.02
2022-04-16,Monitor,8,1113.14
2022-09-10,Printer,6,782.1
2022-02-18,Smartphone,13,617.45
2022-09-20,Smartphone,4,1035.78
2022-07-24,Printer,9,1958.09
2022-12-23,Smartphone,18,1828.19
2022-02-20,Tablet,2,1029.58
2022-06-24,Tablet,17,1475.91
2022-08-13,Printer,13,571.59
2022-09-18,Smartphone,2,1935.12
2022-08-10,Printer,8,135.83
2022-08-11,Smartphone,16,1261.67
2022-09-26,Smartphone,11,1273.05
2022-10-25,Tablet,5,511.88
2022-11-14,Tablet,5,402.68
2022-03-15,Tablet,1,337.26
2022-04-24,Laptop,15,339.08
2022-08-07,Printer,6,1185.7
2022-02-23,Monitor,14,1609.41
2022-07-19,Smartphone,8,1741.87
2022-05-11,Laptop,12,1698.5
2022-12-05,Tablet,11,1799.05
2022-07-11,Printer,8,1623.96
2022-06-28,Smartphone,8,1900.3
2022-11-01,Smartphone,8,1678.76
2022-10-14,Laptop,2,935.21
2022-08-28,Tablet,1,354.93
2022-09-02,Monitor,16,404.42
2022-11-26,Smartphone,4,1108.56
2022-04-27,Tablet,5,1202.68
2022-07-27,Laptop,3,1433.27
2022-07-31,Printer,9,1209.42
2022-09-16,Printer,14,990.16
